date,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,RH,dengue,Cases,searches
2017-07-04,2017,7,4,12.0,32.4,25.0,28.7,1.0,140.0,82.0,15.387096774193548,32.0,16.29032258064516
2017-07-05,2017,7,5,36.8,32.4,24.4,28.4,1.0,180.0,79.0,15.516129032258064,22.0,16.387096774193548
2017-07-06,2017,7,6,0.3,34.2,25.0,29.6,1.0,90.0,73.0,15.64516129032258,25.0,16.483870967741936
2017-07-07,2017,7,7,0.0,34.0,24.8,29.4,1.0,180.0,71.0,15.774193548387096,24.0,16.580645161290324
2017-07-08,2017,7,8,4.8,32.3,24.5,28.4,1.0,90.0,79.0,15.903225806451612,11.0,16.677419354838708
2017-07-09,2017,7,9,-1.0,31.8,25.4,28.6,1.0,340.0,83.0,16.032258064516128,16.0,16.774193548387096
2017-07-10,2017,7,10,2.7,32.0,25.0,28.5,1.0,340.0,80.0,16.161290322580644,28.0,16.870967741935484
2017-07-11,2017,7,11,5.4,33.4,24.9,29.15,1.0,140.0,76.0,16.29032258064516,15.0,16.967741935483872
2017-07-12,2017,7,12,2.0,32.5,25.2,28.85,1.0,90.0,80.0,16.419354838709676,35.0,17.06451612903226
2017-07-13,2017,7,13,44.2,33.3,24.9,29.1,1.0,180.0,84.0,16.548387096774192,28.0,17.161290322580644
2017-07-14,2017,7,14,9.8,32.7,25.2,28.95,2.0,140.0,78.0,16.677419354838708,27.0,17.258064516129032
2017-07-15,2017,7,15,2.0,32.8,24.8,28.8,1.0,140.0,81.0,16.806451612903224,35.0,17.35483870967742
2017-07-16,2017,7,16,-1.0,31.8,25.6,28.7,2.0,290.0,76.0,16.93548387096774,50.0,17.451612903225808
2017-07-17,2017,7,17,0.0,34.4,26.0,30.2,1.0,90.0,68.0,17.064516129032256,46.0,17.548387096774192
2017-07-18,2017,7,18,0.8,32.5,24.7,28.6,2.0,320.0,73.0,17.193548387096776,49.0,17.64516129032258
2017-07-19,2017,7,19,7.2,31.5,25.1,28.3,2.0,150.0,77.0,17.322580645161292,45.0,17.741935483870968
2017-07-20,2017,7,20,6.0,30.8,24.6,27.7,1.0,120.0,85.0,17.451612903225808,55.0,17.838709677419356
2017-07-21,2017,7,21,7.6,33.4,24.8,29.1,2.0,200.0,78.0,17.580645161290324,57.0,17.93548387096774
2017-07-22,2017,7,22,61.1,31.5,24.0,27.75,1.0,220.0,79.0,17.70967741935484,47.0,18.032258064516128
2017-07-23,2017,7,23,-1.0,31.4,25.8,28.6,1.0,270.0,78.0,17.838709677419356,22.0,18.129032258064516
2017-07-24,2017,7,24,7.4,31.5,25.4,28.45,1.0,220.0,83.0,17.967741935483872,64.0,18.225806451612904
2017-07-25,2017,7,25,40.9,31.0,24.4,27.7,2.0,220.0,76.0,18.096774193548388,47.0,18.322580645161292
2017-07-26,2017,7,26,72.6,27.8,24.5,26.15,2.0,220.0,93.0,18.225806451612904,33.0,18.419354838709676
2017-07-27,2017,7,27,110.6,29.0,24.8,26.9,2.0,220.0,91.0,18.35483870967742,25.0,18.516129032258064
2017-07-28,2017,7,28,42.3,29.8,25.9,27.85,2.0,220.0,84.0,18.483870967741936,24.0,18.612903225806452
2017-07-29,2017,7,29,4.4,32.2,28.0,30.1,3.0,220.0,74.0,18.612903225806452,21.0,18.70967741935484
2017-07-30,2017,7,30,3.9,30.8,27.4,29.1,3.0,220.0,79.0,18.741935483870968,24.0,18.806451612903224
2017-07-31,2017,7,31,5.6,31.6,26.5,29.05,2.0,220.0,81.0,18.870967741935484,40.0,18.903225806451612
2017-08-01,2017,8,1,14.0,32.9,26.4,29.65,3.0,220.0,83.0,19.0,36.0,19.0
2017-08-02,2017,8,2,29.5,30.4,25.5,27.95,1.0,130.0,89.0,18.967741935483872,40.0,18.870967741935484
2017-08-03,2017,8,3,1.0,30.5,24.6,27.55,1.0,220.0,83.0,18.93548387096774,37.0,18.741935483870968
2017-08-04,2017,8,4,0.0,30.9,25.5,28.2,2.0,220.0,79.0,18.903225806451612,51.0,18.612903225806452
2017-08-05,2017,8,5,5.0,32.6,26.0,29.3,1.0,220.0,76.0,18.870967741935484,33.0,18.483870967741936
2017-08-06,2017,8,6,12.6,31.7,26.0,28.85,1.0,220.0,83.0,18.838709677419356,37.0,18.35483870967742
2017-08-07,2017,8,7,-1.0,33.5,26.0,29.75,2.0,220.0,78.0,18.806451612903224,54.0,18.225806451612904
2017-08-08,2017,8,8,5.7,31.8,25.8,28.8,1.0,200.0,85.0,18.774193548387096,52.0,18.096774193548388
2017-08-09,2017,8,9,0.0,34.2,25.4,29.8,2.0,270.0,72.0,18.741935483870968,52.0,17.967741935483872
2017-08-10,2017,8,10,0.0,34.0,26.8,30.4,1.0,270.0,71.0,18.70967741935484,59.0,17.838709677419356
2017-08-11,2017,8,11,2.0,35.2,26.0,30.6,2.0,320.0,70.0,18.677419354838708,51.0,17.70967741935484
2017-08-12,2017,8,12,2.4,33.6,24.9,29.25,2.0,310.0,79.0,18.64516129032258,53.0,17.580645161290324
2017-08-13,2017,8,13,0.0,33.3,25.6,29.45,1.0,360.0,73.0,18.612903225806452,75.0,17.451612903225808
2017-08-14,2017,8,14,36.0,31.9,24.4,28.15,1.0,300.0,86.0,18.580645161290324,89.0,17.322580645161292
2017-08-15,2017,8,15,0.0,34.4,26.0,30.2,1.0,330.0,77.0,18.548387096774192,67.0,17.193548387096776
2017-08-16,2017,8,16,3.0,33.5,25.1,29.3,1.0,320.0,77.0,18.516129032258064,90.0,17.06451612903226
2017-08-17,2017,8,17,0.0,36.1,25.8,30.95,2.0,120.0,63.0,18.483870967741936,92.0,16.935483870967744
2017-08-18,2017,8,18,7.8,34.4,24.0,29.2,1.0,330.0,76.0,18.451612903225808,77.0,16.806451612903224
2017-08-19,2017,8,19,78.1,31.6,23.8,27.7,1.0,290.0,89.0,18.419354838709676,70.0,16.677419354838708
2017-08-20,2017,8,20,12.3,32.3,25.9,29.1,2.0,220.0,75.0,18.387096774193548,72.0,16.548387096774192
2017-08-21,2017,8,21,82.6,29.3,25.2,27.25,1.0,230.0,91.0,18.35483870967742,76.0,16.419354838709676
2017-08-22,2017,8,22,3.3,31.7,24.8,28.25,2.0,230.0,84.0,18.322580645161292,71.0,16.29032258064516
2017-08-23,2017,8,23,0.3,32.8,26.0,29.4,2.0,150.0,80.0,18.29032258064516,83.0,16.161290322580644
2017-08-24,2017,8,24,0.6,31.1,23.8,27.45,1.0,360.0,80.0,18.258064516129032,65.0,16.032258064516128
2017-08-25,2017,8,25,68.2,28.6,23.5,26.05,1.0,200.0,86.0,18.225806451612904,43.0,15.903225806451612
2017-08-26,2017,8,26,9.1,32.2,24.6,28.4,1.0,180.0,79.0,18.193548387096776,48.0,15.774193548387096
2017-08-27,2017,8,27,2.6,33.1,23.8,28.45,1.0,310.0,79.0,18.161290322580644,48.0,15.64516129032258
2017-08-28,2017,8,28,9.3,33.5,23.1,28.3,1.0,360.0,79.0,18.129032258064516,51.0,15.516129032258064
2017-08-29,2017,8,29,36.3,33.8,25.8,29.8,1.0,360.0,81.0,18.096774193548388,69.0,15.387096774193548
2017-08-30,2017,8,30,10.1,30.5,26.2,28.35,2.0,220.0,82.0,18.06451612903226,31.0,15.258064516129032
2017-08-31,2017,8,31,18.6,30.1,25.2,27.65,2.0,240.0,88.0,18.032258064516128,44.0,15.129032258064516
2017-09-01,2017,9,1,4.6,31.6,25.0,28.3,2.0,230.0,78.0,18.0,24.0,15.0
2017-09-02,2017,9,2,2.6,32.0,26.4,29.2,2.0,290.0,78.0,17.9,33.0,15.033333333333333
2017-09-03,2017,9,3,0.0,32.8,26.6,29.7,1.0,220.0,76.0,17.8,40.0,15.066666666666666
2017-09-04,2017,9,4,10.5,32.0,26.0,29.0,1.0,320.0,79.0,17.7,57.0,15.1
2017-09-05,2017,9,5,-1.0,30.6,23.6,27.1,2.0,270.0,85.0,17.6,58.0,15.133333333333333
2017-09-06,2017,9,6,0.0,33.2,24.2,28.7,2.0,300.0,76.0,17.5,63.0,15.166666666666666
2017-09-07,2017,9,7,0.0,34.8,26.6,30.7,2.0,360.0,66.0,17.4,60.0,15.2
2017-09-08,2017,9,8,0.0,33.9,25.0,29.45,1.0,230.0,69.0,17.3,50.0,15.233333333333333
2017-09-09,2017,9,9,0.0,33.6,25.5,29.55,1.0,360.0,74.0,17.2,47.0,15.266666666666667
2017-09-10,2017,9,10,-1.0,35.6,26.6,31.1,1.0,180.0,64.0,17.1,30.0,15.3
2017-09-11,2017,9,11,160.0,27.5,24.4,25.95,1.0,220.0,92.0,17.0,65.0,15.333333333333334
2017-09-12,2017,9,12,66.6,28.3,24.3,26.3,3.0,140.0,90.0,16.9,30.0,15.366666666666667
2017-09-13,2017,9,13,-1.0,32.8,26.5,29.65,2.0,160.0,75.0,16.8,46.0,15.4
2017-09-14,2017,9,14,2.4,33.5,26.4,29.95,1.0,130.0,75.0,16.7,53.0,15.433333333333334
2017-09-15,2017,9,15,0.0,33.0,25.9,29.45,1.0,360.0,74.0,16.6,38.0,15.466666666666667
2017-09-16,2017,9,16,3.1,33.9,25.9,29.9,1.0,360.0,75.0,16.5,18.0,15.5
2017-09-17,2017,9,17,12.8,34.2,25.4,29.8,2.0,320.0,78.0,16.4,32.0,15.533333333333333
2017-09-18,2017,9,18,1.8,32.9,25.0,28.95,1.0,360.0,78.0,16.3,43.0,15.566666666666666
2017-09-19,2017,9,19,31.4,33.2,24.5,28.85,1.0,40.0,88.0,16.2,37.0,15.6
2017-09-20,2017,9,20,9.7,32.6,24.5,28.55,1.0,250.0,81.0,16.1,52.0,15.633333333333333
2017-09-21,2017,9,21,1.5,32.9,25.4,29.15,1.0,140.0,81.0,16.0,37.0,15.666666666666666
2017-09-22,2017,9,22,16.7,31.8,24.0,27.9,1.0,40.0,84.0,15.9,46.0,15.7
2017-09-23,2017,9,23,0.4,28.8,23.8,26.3,1.0,220.0,86.0,15.8,36.0,15.733333333333333
2017-09-24,2017,9,24,0.0,34.0,26.0,30.0,2.0,140.0,72.0,15.7,18.0,15.766666666666667
2017-09-25,2017,9,25,29.2,32.5,24.2,28.35,1.0,320.0,83.0,15.6,55.0,15.8
2017-09-26,2017,9,26,13.6,30.0,23.8,26.9,1.0,360.0,89.0,15.5,38.0,15.833333333333334
2017-09-27,2017,9,27,0.8,32.9,25.8,29.35,2.0,360.0,79.0,15.4,48.0,15.866666666666667
2017-09-28,2017,9,28,-1.0,31.6,25.4,28.5,1.0,280.0,78.0,15.3,35.0,15.9
2017-09-29,2017,9,29,3.6,30.9,25.6,28.25,1.0,360.0,86.0,15.2,43.0,15.933333333333334
2017-09-30,2017,9,30,38.3,31.0,24.9,27.95,1.0,360.0,93.0,15.1,33.0,15.966666666666667
2017-10-01,2017,10,1,1.0,29.8,25.4,27.6,1.0,360.0,88.0,15.0,23.0,16.0
2017-10-02,2017,10,2,3.2,31.0,24.2,27.6,1.0,360.0,84.0,14.96774193548387,44.0,15.96774193548387
2017-10-03,2017,10,3,35.4,32.0,23.6,27.8,1.0,330.0,83.0,14.935483870967742,29.0,15.935483870967742
2017-10-04,2017,10,4,11.0,31.4,25.4,28.4,1.0,220.0,77.0,14.903225806451612,39.0,15.903225806451612
2017-10-05,2017,10,5,0.2,30.2,25.0,27.6,1.0,340.0,84.0,14.870967741935484,42.0,15.870967741935484
2017-10-06,2017,10,6,9.2,33.4,23.5,28.45,1.0,20.0,78.0,14.838709677419354,25.0,15.838709677419354
2017-10-07,2017,10,7,0.0,31.4,24.5,27.95,1.0,360.0,78.0,14.806451612903226,18.0,15.806451612903226
2017-10-08,2017,10,8,0.4,28.3,25.4,26.85,1.0,140.0,86.0,14.774193548387096,28.0,15.774193548387096
2017-10-09,2017,10,9,0.1,28.9,24.6,26.75,1.0,100.0,91.0,14.741935483870968,26.0,15.741935483870968
2017-10-10,2017,10,10,9.7,31.6,24.6,28.1,1.0,20.0,88.0,14.709677419354838,35.0,15.709677419354838
2017-10-11,2017,10,11,11.7,32.2,25.4,28.8,2.0,360.0,83.0,14.67741935483871,26.0,15.67741935483871
2017-10-12,2017,10,12,1.0,32.0,25.2,28.6,1.0,270.0,75.0,14.64516129032258,26.0,15.64516129032258
2017-10-13,2017,10,13,86.7,30.8,25.1,27.95,2.0,270.0,88.0,14.612903225806452,26.0,15.612903225806452
2017-10-14,2017,10,14,13.8,29.8,25.4,27.6,2.0,180.0,89.0,14.580645161290322,15.0,15.580645161290322
2017-10-15,2017,10,15,-1.0,30.5,26.0,28.25,1.0,220.0,82.0,14.548387096774194,19.0,15.548387096774194
2017-10-16,2017,10,16,1.6,33.2,24.9,29.05,1.0,340.0,82.0,14.516129032258064,29.0,15.516129032258064
2017-10-17,2017,10,17,4.2,32.5,25.2,28.85,1.0,40.0,75.0,14.483870967741936,25.0,15.483870967741936
2017-10-18,2017,10,18,1.0,33.4,24.6,29.0,1.0,40.0,73.0,14.451612903225806,46.0,15.451612903225806
2017-10-19,2017,10,19,0.0,30.0,25.0,27.5,1.0,360.0,81.0,14.419354838709678,28.0,15.419354838709678
2017-10-20,2017,10,20,22.0,33.7,25.1,29.4,1.0,220.0,74.0,14.387096774193548,41.0,15.387096774193548
2017-10-21,2017,10,21,-1.0,31.1,25.5,28.3,2.0,220.0,80.0,14.35483870967742,29.0,15.35483870967742
2017-10-22,2017,10,22,0.0,33.6,26.6,30.1,2.0,320.0,72.0,14.32258064516129,34.0,15.32258064516129
2017-10-23,2017,10,23,15.3,31.0,24.9,27.95,1.0,140.0,80.0,14.290322580645162,40.0,15.290322580645162
2017-10-24,2017,10,24,0.0,32.8,23.0,27.9,1.0,100.0,70.0,14.258064516129032,46.0,15.258064516129032
2017-10-25,2017,10,25,-1.0,31.0,24.8,27.9,1.0,80.0,73.0,14.225806451612904,42.0,15.225806451612904
2017-10-26,2017,10,26,-1.0,30.6,24.5,27.55,1.0,150.0,72.0,14.193548387096774,44.0,15.193548387096774
2017-10-27,2017,10,27,14.2,31.2,24.8,28.0,1.0,250.0,78.0,14.161290322580646,50.0,15.161290322580646
2017-10-28,2017,10,28,0.9,32.8,22.9,27.85,1.0,290.0,71.0,14.129032258064516,20.0,15.129032258064516
2017-10-29,2017,10,29,0.2,31.6,24.5,28.05,1.0,20.0,72.0,14.096774193548388,22.0,15.096774193548388
2017-10-30,2017,10,30,5.2,31.6,24.5,28.05,1.0,20.0,80.0,14.064516129032258,34.0,15.064516129032258
2017-10-31,2017,10,31,35.0,26.7,22.8,24.75,1.0,360.0,86.0,14.03225806451613,16.0,15.03225806451613
2017-11-01,2017,11,1,14.5,25.0,18.9,21.95,1.0,360.0,94.0,14.0,14.0,15.0
2017-11-02,2017,11,2,1.0,28.7,24.0,26.35,1.0,180.0,86.0,14.333333333333334,19.0,15.166666666666666
2017-11-03,2017,11,3,3.2,32.8,24.4,28.6,1.0,140.0,75.0,14.666666666666666,26.0,15.333333333333334
2017-11-04,2017,11,4,9.6,29.4,24.4,26.9,1.0,360.0,88.0,15.0,16.0,15.5
2017-11-05,2017,11,5,0.0,29.4,24.6,27.0,1.0,360.0,87.0,15.333333333333334,31.0,15.666666666666666
2017-11-06,2017,11,6,-1.0,34.4,24.8,29.6,2.0,40.0,77.0,15.666666666666666,55.0,15.833333333333334
2017-11-07,2017,11,7,0.2,33.0,23.9,28.45,2.0,90.0,69.0,16.0,44.0,16.0
2017-11-08,2017,11,8,0.0,33.8,24.2,29.0,1.0,40.0,72.0,16.333333333333332,41.0,16.166666666666668
2017-11-09,2017,11,9,65.4,27.2,23.7,25.45,2.0,340.0,88.0,16.666666666666668,36.0,16.333333333333332
2017-11-10,2017,11,10,2.0,33.2,23.8,28.5,1.0,160.0,79.0,17.0,37.0,16.5
2017-11-11,2017,11,11,0.4,31.8,24.0,27.9,1.0,320.0,81.0,17.333333333333332,19.0,16.666666666666668
2017-11-12,2017,11,12,0.0,32.2,24.4,28.3,1.0,200.0,76.0,17.666666666666668,23.0,16.833333333333332
2017-11-13,2017,11,13,0.0,31.4,25.3,28.35,1.0,40.0,77.0,18.0,31.0,17.0
2017-11-14,2017,11,14,1.8,31.4,24.5,27.95,1.0,180.0,80.0,18.333333333333332,30.0,17.166666666666668
2017-11-15,2017,11,15,0.0,33.0,24.4,28.7,1.0,310.0,74.0,18.666666666666668,22.0,17.333333333333332
2017-11-16,2017,11,16,-1.0,31.9,23.5,27.7,1.0,10.0,83.0,19.0,30.0,17.5
2017-11-17,2017,11,17,8.7,31.0,23.5,27.25,1.0,40.0,84.0,19.333333333333332,29.0,17.666666666666668
2017-11-18,2017,11,18,0.0,33.3,24.9,29.1,1.0,160.0,74.0,19.666666666666668,16.0,17.833333333333332
2017-11-19,2017,11,19,0.2,32.4,25.2,28.8,1.0,140.0,73.0,20.0,19.0,18.0
2017-11-20,2017,11,20,0.0,33.2,24.0,28.6,1.0,140.0,75.0,20.333333333333332,38.0,18.166666666666668
2017-11-21,2017,11,21,-1.0,32.5,23.5,28.0,1.0,10.0,78.0,20.666666666666668,35.0,18.333333333333332
2017-11-22,2017,11,22,6.2,32.4,23.5,27.95,1.0,240.0,79.0,21.0,19.0,18.5
2017-11-23,2017,11,23,2.2,32.8,24.7,28.75,2.0,90.0,74.0,21.333333333333332,26.0,18.666666666666668
2017-11-24,2017,11,24,8.5,31.4,24.5,27.95,1.0,20.0,83.0,21.666666666666668,24.0,18.833333333333332
2017-11-25,2017,11,25,0.9,32.7,24.9,28.8,1.0,90.0,77.0,22.0,11.0,19.0
2017-11-26,2017,11,26,-1.0,33.0,23.2,28.1,1.0,20.0,75.0,22.333333333333332,16.0,19.166666666666668
2017-11-27,2017,11,27,0.4,33.4,23.8,28.6,2.0,20.0,72.0,22.666666666666668,29.0,19.333333333333332
2017-11-28,2017,11,28,0.0,33.4,23.9,28.65,1.0,360.0,69.0,23.0,25.0,19.5
2017-11-29,2017,11,29,1.0,32.7,25.4,29.05,2.0,20.0,68.0,23.333333333333332,24.0,19.666666666666668
2017-11-30,2017,11,30,31.3,30.4,24.2,27.3,1.0,20.0,88.0,23.666666666666668,16.0,19.833333333333332
2017-12-01,2017,12,1,0.4,31.6,24.2,27.9,1.0,160.0,80.0,24.0,20.0,20.0
2017-12-02,2017,12,2,0.0,32.8,23.5,28.15,1.0,40.0,74.0,23.774193548387096,16.0,19.870967741935484
2017-12-03,2017,12,3,0.1,33.2,23.5,28.35,1.0,20.0,77.0,23.548387096774192,19.0,19.741935483870968
2017-12-04,2017,12,4,-1.0,32.0,23.8,27.9,1.0,170.0,78.0,23.322580645161292,27.0,19.612903225806452
2017-12-05,2017,12,5,0.8,31.2,24.1,27.65,1.0,40.0,76.0,23.096774193548388,15.0,19.483870967741936
2017-12-06,2017,12,6,-1.0,31.6,25.0,28.3,1.0,350.0,72.0,22.870967741935484,24.0,19.35483870967742
2017-12-07,2017,12,7,20.6,31.2,24.6,27.9,1.0,360.0,79.0,22.64516129032258,28.0,19.225806451612904
2017-12-08,2017,12,8,1.3,30.1,24.5,27.3,1.0,360.0,88.0,22.419354838709676,20.0,19.096774193548388
2017-12-09,2017,12,9,0.2,31.8,24.8,28.3,1.0,20.0,75.0,22.193548387096776,8.0,18.967741935483872
2017-12-10,2017,12,10,17.1,30.6,24.0,27.3,1.0,160.0,88.0,21.967741935483872,18.0,18.838709677419356
2017-12-11,2017,12,11,2.7,29.2,24.3,26.75,1.0,200.0,81.0,21.741935483870968,40.0,18.70967741935484
2017-12-12,2017,12,12,3.5,29.7,23.0,26.35,1.0,90.0,83.0,21.516129032258064,37.0,18.580645161290324
2017-12-13,2017,12,13,0.0,30.8,24.5,27.65,1.0,20.0,72.0,21.29032258064516,23.0,18.451612903225808
2017-12-14,2017,12,14,0.0,30.8,22.2,26.5,2.0,360.0,69.0,21.06451612903226,28.0,18.322580645161292
2017-12-15,2017,12,15,0.0,29.6,21.0,25.3,1.0,40.0,66.0,20.838709677419356,28.0,18.193548387096776
2017-12-16,2017,12,16,1.2,27.8,22.5,25.15,2.0,340.0,68.0,20.612903225806452,16.0,18.06451612903226
2017-12-17,2017,12,17,2.6,27.8,22.2,25.0,3.0,360.0,74.0,20.387096774193548,24.0,17.935483870967744
2017-12-18,2017,12,18,15.1,27.4,23.4,25.4,1.0,360.0,91.0,20.161290322580644,20.0,17.806451612903224
2017-12-19,2017,12,19,20.3,29.0,23.4,26.2,1.0,330.0,92.0,19.935483870967744,8.0,17.677419354838708
2017-12-20,2017,12,20,0.5,30.9,24.6,27.75,1.0,360.0,78.0,19.70967741935484,18.0,17.548387096774192
2017-12-21,2017,12,21,-1.0,29.1,24.2,26.65,1.0,360.0,76.0,19.483870967741936,24.0,17.419354838709676
2017-12-22,2017,12,22,0.4,30.0,23.5,26.75,2.0,20.0,76.0,19.258064516129032,12.0,17.29032258064516
2017-12-23,2017,12,23,1.0,30.0,23.6,26.8,1.0,140.0,83.0,19.032258064516128,24.0,17.161290322580644
2017-12-24,2017,12,24,0.0,33.4,23.4,28.4,1.0,360.0,73.0,18.806451612903224,11.0,17.032258064516128
2017-12-25,2017,12,25,3.6,32.8,23.9,28.35,1.0,360.0,70.0,18.580645161290324,7.0,16.903225806451612
2017-12-26,2017,12,26,0.8,30.0,24.5,27.25,1.0,360.0,83.0,18.35483870967742,23.0,16.774193548387096
2017-12-27,2017,12,27,6.3,27.0,23.8,25.4,1.0,40.0,91.0,18.129032258064516,17.0,16.64516129032258
2017-12-28,2017,12,28,-1.0,30.4,22.6,26.5,1.0,40.0,77.0,17.903225806451612,18.0,16.516129032258064
2017-12-29,2017,12,29,0.0,29.4,21.5,25.45,1.0,40.0,76.0,17.677419354838708,7.0,16.387096774193548
2017-12-30,2017,12,30,0.0,30.2,20.0,25.1,2.0,290.0,71.0,17.451612903225808,8.0,16.258064516129032
2017-12-31,2017,12,31,0.0,31.0,21.1,26.05,1.0,40.0,72.0,17.225806451612904,8.0,16.129032258064516
2018-01-01,2018,1,1,0.0,29.2,21.4,25.3,2.0,20.0,76.0,17.0,38.0,16.0
2018-01-02,2018,1,2,0.0,29.6,23.6,26.6,2.0,40.0,67.0,16.93548387096774,26.0,15.903225806451612
2018-01-03,2018,1,3,-1.0,29.7,23.4,26.55,2.0,60.0,69.0,16.870967741935484,35.0,15.806451612903226
2018-01-04,2018,1,4,0.0,32.3,23.0,27.65,1.0,120.0,72.0,16.806451612903224,21.0,15.709677419354838
2018-01-05,2018,1,5,0.0,32.6,24.2,28.4,1.0,160.0,69.0,16.741935483870968,16.0,15.612903225806452
2018-01-06,2018,1,6,0.0,33.4,23.0,28.2,1.0,130.0,63.0,16.677419354838708,30.0,15.516129032258064
2018-01-07,2018,1,7,4.4,31.0,23.0,27.0,1.0,290.0,80.0,16.612903225806452,24.0,15.419354838709678
2018-01-08,2018,1,8,18.0,31.8,22.0,26.9,1.0,330.0,85.0,16.548387096774192,19.0,15.32258064516129
2018-01-09,2018,1,9,0.0,32.9,23.1,28.0,1.0,20.0,74.0,16.483870967741936,37.0,15.225806451612904
2018-01-10,2018,1,10,-1.0,31.4,24.0,27.7,1.0,30.0,71.0,16.419354838709676,24.0,15.129032258064516
2018-01-11,2018,1,11,-1.0,29.7,24.2,26.95,2.0,40.0,68.0,16.35483870967742,27.0,15.03225806451613
2018-01-12,2018,1,12,0.0,29.5,22.0,25.75,3.0,320.0,71.0,16.29032258064516,31.0,14.935483870967742
2018-01-13,2018,1,13,0.0,30.2,21.5,25.85,2.0,90.0,63.0,16.225806451612904,21.0,14.838709677419354
2018-01-14,2018,1,14,0.0,30.0,22.0,26.0,1.0,290.0,66.0,16.161290322580644,13.0,14.741935483870968
2018-01-15,2018,1,15,0.0,30.5,22.0,26.25,1.0,70.0,65.0,16.096774193548388,31.0,14.64516129032258
2018-01-16,2018,1,16,28.5,30.4,23.3,26.85,1.0,80.0,79.0,16.032258064516128,27.0,14.548387096774194
2018-01-17,2018,1,17,0.4,28.9,22.9,25.9,1.0,130.0,82.0,15.967741935483872,44.0,14.451612903225806
2018-01-18,2018,1,18,0.4,31.3,24.0,27.65,1.0,40.0,77.0,15.903225806451612,21.0,14.35483870967742
2018-01-19,2018,1,19,0.0,30.3,22.5,26.4,1.0,140.0,70.0,15.838709677419354,23.0,14.258064516129032
2018-01-20,2018,1,20,0.0,32.0,22.5,27.25,1.0,40.0,68.0,15.774193548387096,14.0,14.161290322580646
2018-01-21,2018,1,21,0.0,30.5,23.2,26.85,1.0,260.0,77.0,15.709677419354838,22.0,14.064516129032258
2018-01-22,2018,1,22,0.4,30.0,21.8,25.9,1.0,350.0,80.0,15.64516129032258,21.0,13.967741935483872
2018-01-23,2018,1,23,0.5,29.9,21.8,25.85,1.0,260.0,75.0,15.580645161290322,26.0,13.870967741935484
2018-01-24,2018,1,24,16.0,29.2,22.6,25.9,1.0,130.0,89.0,15.516129032258064,26.0,13.774193548387096
2018-01-25,2018,1,25,0.0,31.5,22.6,27.05,1.0,340.0,73.0,15.451612903225806,20.0,13.67741935483871
2018-01-26,2018,1,26,4.3,32.0,24.0,28.0,1.0,20.0,75.0,15.387096774193548,23.0,13.580645161290322
2018-01-27,2018,1,27,10.3,26.2,23.4,24.8,1.0,350.0,91.0,15.32258064516129,19.0,13.483870967741936
2018-01-28,2018,1,28,-1.0,28.5,22.0,25.25,1.0,130.0,77.0,15.258064516129032,25.0,13.387096774193548
2018-01-29,2018,1,29,2.2,30.1,22.8,26.45,1.0,310.0,78.0,15.193548387096774,17.0,13.290322580645162
2018-01-30,2018,1,30,0.0,31.2,22.9,27.05,1.0,20.0,73.0,15.129032258064516,22.0,13.193548387096774
2018-01-31,2018,1,31,-1.0,28.7,22.0,25.35,1.0,120.0,80.0,15.064516129032258,20.0,13.096774193548388
2018-02-01,2018,2,1,0.0,31.4,21.6,26.5,1.0,40.0,70.0,15.0,22.0,13.0
2018-02-02,2018,2,2,0.0,31.7,21.0,26.35,1.0,60.0,71.0,14.857142857142858,24.0,12.857142857142858
2018-02-03,2018,2,3,0.0,29.8,21.9,25.85,1.0,320.0,66.0,14.714285714285714,10.0,12.714285714285714
2018-02-04,2018,2,4,0.0,32.0,22.9,27.45,2.0,350.0,65.0,14.571428571428571,12.0,12.571428571428571
2018-02-05,2018,2,5,0.5,29.7,21.5,25.6,2.0,360.0,70.0,14.428571428571429,34.0,12.428571428571429
2018-02-06,2018,2,6,-1.0,29.3,20.5,24.9,1.0,300.0,68.0,14.285714285714286,32.0,12.285714285714286
2018-02-07,2018,2,7,0.2,27.9,22.0,24.95,2.0,20.0,80.0,14.142857142857142,24.0,12.142857142857142
2018-02-08,2018,2,8,0.0,29.7,20.6,25.15,1.0,340.0,72.0,14.0,16.0,12.0
2018-02-09,2018,2,9,0.0,30.2,23.0,26.6,1.0,200.0,68.0,13.857142857142858,16.0,11.857142857142858
2018-02-10,2018,2,10,0.0,30.2,24.4,27.3,1.0,200.0,75.0,13.714285714285714,20.0,11.714285714285714
2018-02-11,2018,2,11,0.4,30.0,24.1,27.05,1.0,290.0,77.0,13.571428571428571,13.0,11.571428571428571
2018-02-12,2018,2,12,0.0,32.3,24.2,28.25,2.0,40.0,64.0,13.428571428571429,23.0,11.428571428571429
2018-02-13,2018,2,13,0.0,30.7,23.0,26.85,2.0,40.0,64.0,13.285714285714286,22.0,11.285714285714286
2018-02-14,2018,2,14,0.2,30.0,24.1,27.05,1.0,20.0,69.0,13.142857142857142,20.0,11.142857142857142
2018-02-15,2018,2,15,0.0,31.6,23.0,27.3,1.0,140.0,71.0,13.0,17.0,11.0
2018-02-16,2018,2,16,0.0,33.3,23.8,28.55,2.0,90.0,62.0,12.857142857142858,12.0,10.857142857142858
