YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,RH
2020,10,26,0.2,28.4,25.7,27.05,1.0,90.0,82.0
2020,10,27,0.0,31.0,25.0,28.0,1.0,90.0,73.0
2020,10,28,-1.0,33.0,24.0,28.5,1.0,170.0,73.0
2020,10,29,4.1,33.0,24.0,28.5,1.0,10.0,86.0
2020,10,30,0.0,33.4,26.0,29.7,1.0,360.0,74.0
2020,10,31,1.0,32.6,24.5,28.55,1.0,360.0,71.0
2020,11,1,28.0,25.8,22.0,23.9,4.0,320.0,94.0
2020,11,2,-1.0,30.8,23.8,27.3,1.0,140.0,79.0
2020,11,3,2.8,32.2,24.8,28.5,1.0,360.0,79.0
2020,11,4,7.8,29.6,24.7,27.15,1.0,120.0,87.0
2020,11,5,0.0,29.6,24.8,27.2,1.0,120.0,82.0
2020,11,6,-1.0,30.8,24.0,27.4,1.0,350.0,79.0
2020,11,7,9.6,30.4,23.0,26.7,1.0,10.0,82.0
2020,11,8,1.0,32.0,24.9,28.45,1.0,360.0,81.0
2020,11,9,2.6,30.8,24.5,27.65,1.0,20.0,84.0
2020,11,10,1.4,30.0,25.4,27.7,1.0,20.0,83.0
2020,11,11,153.0,28.6,25.0,26.8,3.0,270.0,92.0
2020,11,12,62.5,28.2,25.3,26.75,2.0,140.0,89.0
2020,11,13,0.0,33.0,24.9,28.95,2.0,160.0,73.0
2020,11,14,5.4,31.6,24.7,28.15,1.0,260.0,83.0
2020,11,15,-1.0,31.2,24.4,27.8,1.0,360.0,80.0
2020,11,16,3.6,31.2,24.5,27.85,1.0,180.0,81.0
2020,11,17,0.0,32.8,23.8,28.3,2.0,320.0,75.0
2020,11,18,3.0,32.2,24.6,28.4,1.0,90.0,78.0
2020,11,19,0.0,32.4,23.2,27.8,1.0,180.0,75.0
2020,11,20,2.0,32.8,24.4,28.6,1.0,360.0,74.0
2020,11,21,0.0,33.2,23.5,28.35,1.0,10.0,73.0
2020,11,22,-1.0,31.2,24.2,27.7,1.0,360.0,76.0
2020,11,23,0.7,31.6,22.3,26.95,1.0,100.0,74.0
2020,11,24,0.0,31.8,22.5,27.15,1.0,40.0,69.0
2020,11,25,-1.0,31.8,22.5,27.15,1.0,340.0,71.0
2020,11,26,1.6,32.0,24.4,28.2,2.0,10.0,68.0
2020,11,27,0.4,27.8,24.5,26.15,0.0,0.0,90.0
2020,11,28,9.8,31.4,23.8,27.6,1.0,50.0,82.0
2020,11,29,6.8,28.8,23.8,26.3,2.0,350.0,90.0
2020,11,30,0.0,31.0,22.5,26.75,1.0,10.0,73.0
2020,12,1,0.0,30.8,24.2,27.5,1.0,300.0,74.0
2020,12,2,0.0,30.6,24.0,27.3,1.0,80.0,75.0
2020,12,3,0.0,31.0,25.0,28.0,1.0,290.0,78.0
2020,12,4,0.7,28.8,25.2,27.0,1.0,100.0,83.0
2020,12,5,7.4,30.8,25.4,28.1,1.0,280.0,84.0
2020,12,6,0.3,31.8,23.7,27.75,1.0,300.0,80.0
2020,12,7,12.8,27.4,24.7,26.05,1.0,80.0,93.0
2020,12,8,0.2,32.0,24.8,28.4,1.0,90.0,77.0
2020,12,9,31.8,30.4,24.8,27.6,1.0,20.0,83.0
2020,12,10,4.4,27.4,23.5,25.45,0.0,0.0,94.0
2020,12,11,0.0,31.8,24.5,28.15,1.0,170.0,84.0
2020,12,12,-1.0,30.8,24.4,27.6,1.0,40.0,82.0
2020,12,13,0.8,31.4,23.4,27.4,1.0,20.0,80.0
2020,12,14,0.0,31.4,23.8,27.6,1.0,200.0,77.0
2020,12,15,0.8,31.0,23.6,27.3,1.0,360.0,79.0
2020,12,16,-1.0,32.3,23.1,27.7,1.0,120.0,71.0
2020,12,17,3.8,29.0,23.8,26.4,0.0,0.0,88.0
2020,12,18,33.8,30.6,23.7,27.15,1.0,10.0,83.0
2020,12,19,18.1,26.8,23.8,25.3,1.0,320.0,94.0
2020,12,20,-1.0,31.0,23.6,27.3,1.0,40.0,84.0
2020,12,21,-1.0,28.8,23.6,26.2,1.0,80.0,86.0
2020,12,22,0.0,31.4,24.0,27.7,1.0,300.0,76.0
2020,12,23,0.0,33.0,24.0,28.5,1.0,170.0,70.0
2020,12,24,0.0,31.6,22.8,27.2,1.0,60.0,73.0
2020,12,25,0.0,32.6,25.0,28.8,1.0,120.0,74.0
2020,12,26,21.0,30.2,24.0,27.1,1.0,360.0,86.0
2020,12,27,35.8,25.0,23.5,24.25,1.0,360.0,95.0
2020,12,28,0.0,30.6,24.0,27.3,2.0,150.0,79.0
2020,12,29,11.4,31.6,24.6,28.1,1.0,330.0,84.0
2020,12,30,3.0,30.8,25.4,28.1,1.0,330.0,77.0
2020,12,31,-1.0,29.0,22.8,25.9,2.0,300.0,62.0
2021,1,1,-1.0,27.6,23.3,25.45,1.0,340.0,72.0
2021,1,2,0.0,29.8,24.0,26.9,1.0,360.0,72.0
2021,1,3,44.2,26.4,23.2,24.8,0.0,0.0,89.0
2021,1,4,0.8,31.6,24.0,27.8,2.0,10.0,77.0
2021,1,5,0.3,29.4,21.8,25.6,1.0,360.0,85.0
2021,1,6,0.0,32.0,22.6,27.3,1.0,130.0,73.0
2021,1,7,-1.0,29.4,22.0,25.7,1.0,50.0,80.0
2021,1,8,0.0,30.0,24.0,27.0,2.0,20.0,71.0
2021,1,9,0.0,29.8,23.2,26.5,2.0,360.0,66.0
2021,1,10,0.0,28.8,21.6,25.2,1.0,360.0,68.0
2021,1,11,0.0,27.6,23.2,25.4,1.0,50.0,68.0
2021,1,12,0.0,29.6,20.6,25.1,1.0,10.0,66.0
2021,1,13,0.0,28.2,22.4,25.3,1.0,10.0,70.0
2021,1,14,0.0,30.0,24.0,27.0,1.0,360.0,72.0
2021,1,15,0.0,30.2,23.0,26.6,1.0,20.0,75.0
2021,1,16,0.0,29.6,23.4,26.5,1.0,300.0,72.0
2021,1,17,1.5,29.8,23.7,26.75,1.0,70.0,70.0
2021,1,18,0.0,29.0,24.2,26.6,1.0,360.0,74.0
2021,1,19,-1.0,29.0,24.3,26.65,1.0,50.0,77.0
2021,1,20,72.4,28.0,23.8,25.9,2.0,10.0,90.0
2021,1,21,0.0,30.4,23.8,27.1,1.0,360.0,84.0
2021,1,22,14.6,31.4,24.2,27.8,0.0,0.0,84.0
2021,1,23,0.0,29.6,24.2,26.9,1.0,300.0,81.0
2021,1,24,37.2,31.0,24.0,27.5,1.0,320.0,85.0
2021,1,25,0.2,31.0,23.0,27.0,1.0,10.0,87.0
2021,1,26,2.0,29.2,24.0,26.6,1.0,360.0,88.0
2021,1,27,6.0,29.2,23.5,26.35,1.0,40.0,86.0
2021,1,28,0.0,29.6,22.0,25.8,1.0,320.0,82.0
2021,1,29,0.0,29.6,22.2,25.9,1.0,360.0,73.0
2021,1,30,0.0,29.0,19.9,24.45,1.0,360.0,70.0
2021,1,31,0.4,29.8,21.4,25.6,1.0,60.0,64.0
2021,2,1,0.0,30.0,21.4,25.7,1.0,10.0,73.0
2021,2,2,0.0,30.0,21.6,25.8,1.0,200.0,73.0
2021,2,3,0.0,31.2,22.4,26.8,1.0,20.0,68.0
2021,2,4,0.0,30.8,24.0,27.4,1.0,360.0,70.0
2021,2,5,0.0,31.0,24.1,27.55,2.0,20.0,69.0
2021,2,6,-1.0,30.8,22.6,26.7,1.0,360.0,73.0
2021,2,7,0.0,33.0,22.5,27.75,1.0,360.0,72.0
2021,2,8,-1.0,31.2,24.5,27.85,1.0,360.0,69.0
2021,2,9,5.4,31.0,23.5,27.25,1.0,360.0,84.0
2021,2,10,3.2,29.0,23.2,26.1,1.0,360.0,86.0
2021,2,11,-1.0,31.6,24.8,28.2,2.0,260.0,75.0
2021,2,12,0.3,32.2,22.9,27.55,2.0,340.0,71.0
2021,2,13,1.0,28.0,23.0,25.5,1.0,20.0,87.0
2021,2,14,0.0,31.0,24.0,27.5,1.0,360.0,81.0
2021,2,15,1.6,28.6,21.8,25.2,1.0,340.0,74.0
2021,2,16,0.4,29.8,21.0,25.4,1.0,120.0,73.0
2021,2,17,0.0,31.4,22.7,27.05,1.0,150.0,70.0
2021,2,18,0.0,30.8,22.8,26.8,2.0,30.0,61.0
2021,2,19,0.0,28.4,21.0,24.7,1.0,360.0,64.0
2021,2,20,0.0,27.8,19.3,23.55,1.0,360.0,67.0
2021,2,21,0.2,31.0,22.0,26.5,2.0,320.0,67.0
2021,2,22,6.1,27.0,23.6,25.3,1.0,360.0,86.0
2021,2,23,-1.0,31.8,23.3,27.55,1.0,360.0,82.0
2021,2,24,-1.0,30.0,23.6,26.8,1.0,120.0,79.0
2021,2,25,0.0,33.6,22.3,27.95,2.0,150.0,64.0
2021,2,26,0.0,34.4,25.1,29.75,1.0,170.0,65.0
2021,2,27,0.0,32.0,24.5,28.25,1.0,360.0,74.0
2021,2,28,8.4,31.0,23.8,27.4,1.0,90.0,80.0
2021,3,1,-1.0,33.0,23.2,28.1,2.0,20.0,74.0
2021,3,2,0.4,32.2,24.5,28.35,1.0,120.0,75.0
2021,3,3,-1.0,32.2,23.6,27.9,1.0,120.0,68.0
2021,3,4,0.0,31.8,24.0,27.9,1.0,90.0,68.0
2021,3,5,0.0,33.8,22.6,28.2,2.0,130.0,64.0
2021,3,6,0.0,33.0,22.6,27.8,1.0,160.0,58.0
2021,3,7,0.0,32.8,23.8,28.3,1.0,360.0,63.0
2021,3,8,0.6,32.8,23.8,28.3,1.0,40.0,60.0
2021,3,9,-1.0,32.2,22.0,27.1,1.0,360.0,69.0
2021,3,10,0.0,32.2,22.0,27.1,1.0,360.0,65.0
2021,3,11,0.0,32.8,23.6,28.2,1.0,10.0,62.0
2021,3,12,2.0,30.9,23.6,27.25,1.0,50.0,72.0
2021,3,13,-1.0,30.0,24.0,27.0,2.0,10.0,72.0
2021,3,14,0.2,31.2,24.0,27.6,1.0,360.0,71.0
2021,3,15,2.8,31.0,24.0,27.5,1.0,360.0,75.0
2021,3,16,0.0,33.4,25.8,29.6,1.0,140.0,70.0
2021,3,17,63.0,34.2,25.6,29.9,1.0,220.0,74.0
2021,3,18,1.6,33.8,24.7,29.25,1.0,360.0,76.0
2021,3,19,-1.0,31.5,24.5,28.0,1.0,170.0,77.0
2021,3,20,-1.0,31.0,24.0,27.5,1.0,360.0,75.0
2021,3,21,9.0,31.8,24.8,28.3,1.0,360.0,81.0
2021,3,22,-1.0,33.0,24.7,28.85,2.0,60.0,67.0
2021,3,23,-1.0,31.6,23.6,27.6,2.0,130.0,63.0
2021,3,24,0.0,33.2,23.2,28.2,1.0,130.0,66.0
2021,3,25,0.0,33.2,23.2,28.2,1.0,130.0,66.0
2021,3,26,0.0,33.2,23.2,28.2,1.0,130.0,66.0
2021,3,27,0.0,33.2,23.2,28.2,1.0,130.0,66.0
2021,3,28,0.0,33.2,23.2,28.2,1.0,130.0,66.0
2021,3,29,0.0,33.9,23.1,28.5,1.0,40.0,62.0
2021,3,30,0.0,34.0,23.5,28.75,1.0,140.0,61.0
2021,3,31,-1.0,34.0,24.5,29.25,2.0,120.0,65.0
2021,4,1,0.0,34.7,22.0,28.35,2.0,90.0,57.0
2021,4,2,0.0,34.8,22.0,28.4,2.0,120.0,55.0
2021,4,3,0.0,34.2,22.7,28.45,1.0,100.0,57.0
2021,4,4,1.1,33.8,24.0,28.9,2.0,110.0,59.0
2021,4,5,-1.0,33.8,24.8,29.3,1.0,60.0,67.0
2021,4,6,0.0,33.4,24.0,28.7,2.0,100.0,63.0
2021,4,7,0.0,31.4,25.7,28.55,2.0,130.0,64.0
2021,4,8,-1.0,31.8,25.0,28.4,1.0,120.0,60.0
2021,4,9,0.0,33.0,23.8,28.4,2.0,200.0,60.0
2021,4,10,0.0,33.4,24.4,28.9,1.0,40.0,60.0
2021,4,11,0.0,32.3,23.0,27.65,1.0,360.0,64.0
2021,4,12,-1.0,33.6,23.6,28.6,1.0,360.0,63.0
2021,4,13,0.4,32.8,24.5,28.65,1.0,250.0,74.0
2021,4,14,0.0,33.0,24.7,28.85,1.0,150.0,66.0
2021,4,15,-1.0,32.4,25.1,28.75,1.0,180.0,68.0
2021,4,16,0.0,33.8,23.0,28.4,1.0,360.0,66.0
2021,4,17,0.0,32.6,25.2,28.9,2.0,200.0,68.0
2021,4,18,0.0,32.6,25.3,28.95,1.0,320.0,63.0
2021,4,19,53.0,34.0,24.6,29.3,2.0,180.0,65.0
2021,4,20,-1.0,32.5,25.8,29.15,2.0,340.0,72.0
2021,4,21,0.0,31.8,25.6,28.7,1.0,360.0,73.0
2021,4,22,1.8,33.2,26.0,29.6,1.0,340.0,73.0
2021,4,23,0.0,32.7,25.6,29.15,2.0,270.0,68.0
2021,4,24,0.0,33.0,25.4,29.2,2.0,220.0,71.0
2021,4,25,-1.0,33.4,25.1,29.25,2.0,320.0,66.0
2021,4,26,2.8,30.0,24.4,27.2,1.0,360.0,78.0
2021,4,27,-1.0,30.2,22.8,26.5,1.0,130.0,73.0
2021,4,28,0.0,32.1,24.6,28.35,1.0,210.0,68.0
2021,4,29,0.0,33.0,25.7,29.35,1.0,180.0,71.0
2021,4,30,0.0,34.2,25.4,29.8,1.0,360.0,68.0
2021,5,1,0.0,34.7,23.4,29.05,1.0,360.0,65.0
2021,5,2,0.0,34.8,24.6,29.7,1.0,140.0,59.0
2021,5,3,-1.0,34.4,24.0,29.2,1.0,110.0,63.0
2021,5,4,0.0,35.2,25.6,30.4,2.0,140.0,60.0
2021,5,5,0.0,35.2,24.8,30.0,1.0,120.0,59.0
2021,5,6,0.0,35.3,26.6,30.95,1.0,360.0,62.0
2021,5,7,-1.0,34.4,25.0,29.7,1.0,120.0,62.0
2021,5,8,-1.0,34.2,25.2,29.7,1.0,360.0,66.0
2021,5,9,0.6,34.8,26.0,30.4,2.0,160.0,63.0
2021,5,10,-1.0,33.8,27.0,30.4,1.0,130.0,66.0
2021,5,11,-1.0,34.6,26.0,30.3,1.0,360.0,65.0
2021,5,12,0.0,34.8,26.6,30.7,1.0,90.0,60.0
2021,5,13,0.0,36.2,26.0,31.1,2.0,120.0,54.0
2021,5,14,0.0,36.2,27.1,31.65,2.0,140.0,61.0
2021,5,15,0.0,35.7,26.4,31.05,2.0,130.0,59.0
2021,5,16,0.0,36.6,25.4,31.0,1.0,360.0,62.0
2021,5,17,0.0,36.6,27.4,32.0,2.0,100.0,58.0
2021,5,18,0.0,34.8,27.1,30.95,2.0,130.0,61.0
2021,5,19,0.0,36.0,26.2,31.1,2.0,160.0,59.0
2021,5,20,0.0,35.8,27.7,31.75,2.0,150.0,63.0
2021,5,21,-1.0,34.2,26.8,30.5,1.0,360.0,68.0
2021,5,22,-1.0,35.0,26.5,30.75,1.0,260.0,73.0
2021,5,23,0.8,34.8,25.8,30.3,1.0,200.0,69.0
2021,5,24,10.0,34.0,25.3,29.65,1.0,220.0,70.0
2021,5,25,-1.0,35.6,25.1,30.35,1.0,120.0,70.0
2021,5,26,0.0,34.8,26.6,30.7,1.0,360.0,65.0
2021,5,27,0.0,35.0,26.0,30.5,1.0,150.0,67.0
2021,5,28,0.4,33.4,26.8,30.1,1.0,50.0,72.0
2021,5,29,0.0,36.2,27.0,31.6,2.0,10.0,68.0
2021,5,30,1.1,35.4,26.3,30.85,1.0,280.0,72.0
2021,5,31,3.8,35.4,26.8,31.1,1.0,360.0,67.0
2021,6,1,3.6,35.6,26.5,31.05,2.0,340.0,68.0
2021,6,2,50.2,29.6,25.6,27.6,2.0,130.0,84.0
2021,6,3,1.0,31.0,26.2,28.6,1.0,290.0,81.0
2021,6,4,-1.0,33.4,25.6,29.5,1.0,110.0,78.0
2021,6,5,0.0,33.2,27.2,30.2,1.0,360.0,72.0
2021,6,6,0.0,32.0,27.8,29.9,1.0,200.0,74.0
2021,6,7,4.9,32.8,25.8,29.3,1.0,230.0,78.0
2021,6,8,48.0,30.0,25.2,27.6,1.0,140.0,89.0
2021,6,9,15.6,29.0,24.4,26.7,1.0,360.0,86.0
2021,6,10,25.2,33.2,25.3,29.25,1.0,360.0,77.0
2021,6,11,1.0,32.4,25.2,28.8,1.0,90.0,87.0
2021,6,12,-1.0,32.4,24.6,28.5,1.0,130.0,77.0
2021,6,13,-1.0,33.0,25.6,29.3,1.0,160.0,71.0
2021,6,14,0.0,33.2,26.7,29.95,2.0,280.0,70.0
2021,6,15,0.0,32.6,27.4,30.0,1.0,270.0,73.0
2021,6,16,0.0,33.4,27.4,30.4,1.0,180.0,72.0
2021,6,17,0.0,34.4,26.3,30.35,1.0,360.0,70.0
2021,6,18,0.0,34.0,26.5,30.25,2.0,330.0,66.0
2021,6,19,0.0,33.0,26.0,29.5,2.0,290.0,69.0
2021,6,20,17.4,32.4,25.6,29.0,1.0,360.0,82.0
2021,6,21,13.6,28.3,25.8,27.05,1.0,230.0,84.0
2021,6,22,4.8,31.7,24.8,28.25,1.0,250.0,77.0
2021,6,23,0.0,32.6,25.2,28.9,2.0,200.0,76.0
2021,6,24,-1.0,32.4,25.6,29.0,1.0,260.0,76.0
2021,6,25,0.1,32.2,24.4,28.3,1.0,360.0,78.0
2021,6,26,0.0,33.8,26.8,30.3,1.0,150.0,71.0
2021,6,27,33.6,32.4,24.0,28.2,1.0,360.0,88.0
2021,6,28,0.1,33.7,24.8,29.25,1.0,250.0,76.0
2021,6,29,0.0,34.0,25.5,29.75,1.0,280.0,72.0
2021,6,30,7.6,33.6,26.3,29.95,1.0,360.0,75.0
2021,7,1,4.3,34.6,25.0,29.8,1.0,130.0,77.0
2021,7,2,4.0,32.0,24.0,28.0,1.0,50.0,76.0
2021,7,3,44.0,29.0,24.8,26.9,1.0,320.0,91.0
2021,7,4,10.6,31.8,24.8,28.3,1.0,240.0,86.0
2021,7,5,2.8,32.2,25.8,29.0,2.0,120.0,82.0
2021,7,6,15.0,31.8,24.4,28.1,1.0,140.0,79.0
2021,7,7,-1.0,32.5,26.2,29.35,1.0,300.0,73.0
2021,7,8,0.6,33.1,25.2,29.15,1.0,360.0,76.0
2021,7,9,16.8,31.3,25.4,28.35,1.0,20.0,79.0
2021,7,10,1.2,32.2,25.2,28.7,1.0,360.0,77.0
2021,7,11,-1.0,34.0,25.6,29.8,1.0,360.0,73.0
2021,7,12,6.4,31.8,25.0,28.4,1.0,330.0,85.0
2021,7,13,23.4,31.3,24.2,27.75,1.0,360.0,81.0
2021,7,14,2.0,32.6,24.4,28.5,0.0,0.0,81.0
2021,7,15,-1.0,32.0,25.4,28.7,0.0,0.0,82.0
2021,7,16,41.8,32.4,25.4,28.9,1.0,40.0,80.0
2021,7,17,-1.0,32.2,26.5,29.35,2.0,230.0,79.0
2021,7,18,12.6,31.0,25.8,28.4,2.0,220.0,78.0
2021,7,19,9.6,31.0,25.7,28.35,2.0,210.0,83.0
2021,7,20,28.4,27.6,25.5,26.55,1.0,360.0,91.0
2021,7,21,47.6,26.3,25.2,25.75,0.0,0.0,94.0
2021,7,22,101.4,26.7,24.0,25.35,1.0,360.0,94.0
2021,7,23,189.0,29.8,24.4,27.1,2.0,220.0,92.0
2021,7,24,130.7,27.2,24.0,25.6,2.0,220.0,94.0
2021,7,25,26.4,28.8,25.6,27.2,1.0,180.0,92.0
2021,7,26,10.0,30.6,26.5,28.55,2.0,250.0,80.0
2021,7,27,32.4,29.3,25.8,27.55,2.0,260.0,89.0
2021,7,28,39.5,28.8,24.2,26.5,2.0,290.0,94.0
2021,7,29,12.2,28.8,24.3,26.55,2.0,260.0,93.0
2021,7,30,4.2,31.8,26.0,28.9,1.0,360.0,80.0
2021,7,31,6.8,30.4,27.2,28.8,1.0,180.0,79.0
2021,8,1,7.6,30.6,25.6,28.1,2.0,260.0,81.0
2021,8,2,12.6,31.2,26.0,28.6,2.0,260.0,82.0
2021,8,3,1.0,31.0,27.6,29.3,3.0,250.0,82.0
2021,8,4,0.9,31.7,28.4,30.05,2.0,220.0,77.0
2021,8,5,2.2,31.4,26.8,29.1,1.0,180.0,78.0
2021,8,6,0.0,31.0,27.0,29.0,1.0,240.0,77.0
2021,8,7,0.0,32.2,27.4,29.8,2.0,280.0,78.0
2021,8,8,0.0,32.6,25.4,29.0,2.0,240.0,74.0
2021,8,9,29.2,32.0,25.5,28.75,1.0,360.0,75.0
2021,8,10,12.4,30.6,24.4,27.5,1.0,230.0,84.0
2021,8,11,-1.0,30.5,25.0,27.75,1.0,360.0,83.0
2021,8,12,0.0,31.8,26.4,29.1,1.0,10.0,78.0
2021,8,13,0.4,33.8,24.8,29.3,1.0,360.0,74.0
2021,8,14,20.6,31.4,24.9,28.15,1.0,360.0,87.0
2021,8,15,0.4,31.0,24.4,27.7,1.0,360.0,83.0
2021,8,16,0.0,33.0,24.7,28.85,1.0,150.0,75.0
2021,8,17,8.2,31.8,24.6,28.2,1.0,360.0,88.0
2021,8,18,7.4,32.9,24.4,28.65,1.0,360.0,80.0
2021,8,19,4.0,33.0,24.5,28.75,1.0,220.0,77.0
2021,8,20,-1.0,32.4,25.6,29.0,1.0,360.0,79.0
2021,8,21,27.8,32.0,24.0,28.0,1.0,360.0,82.0
2021,8,22,12.8,33.8,24.4,29.1,1.0,180.0,78.0
2021,8,23,1.0,32.6,25.8,29.2,1.0,30.0,79.0
2021,8,24,2.2,29.6,23.4,26.5,1.0,360.0,88.0
2021,8,25,13.4,31.5,24.2,27.85,1.0,340.0,84.0
2021,8,26,15.2,29.1,24.6,26.85,1.0,360.0,91.0
2021,8,27,16.0,31.4,24.5,27.95,1.0,20.0,89.0
2021,8,28,19.0,31.2,25.4,28.3,1.0,360.0,88.0
2021,8,29,23.6,31.8,24.6,28.2,1.0,250.0,88.0
2021,8,30,12.8,31.8,24.2,28.0,1.0,360.0,82.0
2021,8,31,0.4,32.2,25.4,28.8,1.0,360.0,81.0
2021,9,1,0.6,31.5,24.4,27.95,1.0,360.0,79.0
2021,9,2,0.4,33.0,24.7,28.85,2.0,360.0,74.0
2021,9,3,70.5,33.2,24.5,28.85,2.0,320.0,72.0
2021,9,4,3.4,32.0,25.6,28.8,1.0,360.0,77.0
2021,9,5,4.0,31.8,24.8,28.3,1.0,300.0,80.0
2021,9,6,3.2,33.0,24.2,28.6,1.0,360.0,83.0
2021,9,7,62.2,29.2,24.4,26.8,2.0,350.0,87.0
2021,9,8,41.2,27.8,24.4,26.1,2.0,10.0,96.0
2021,9,9,0.0,32.2,26.2,29.2,1.0,360.0,79.0
2021,9,10,41.6,30.4,25.0,27.7,1.0,360.0,84.0
2021,9,11,33.8,29.0,24.8,26.9,1.0,160.0,90.0
2021,9,12,3.3,29.0,24.1,26.55,1.0,140.0,89.0
2021,9,13,-1.0,32.2,24.6,28.4,1.0,360.0,80.0
2021,9,14,0.0,32.4,24.8,28.6,1.0,30.0,80.0
2021,9,15,25.4,32.8,24.6,28.7,1.0,360.0,87.0
2021,9,16,21.2,31.9,24.4,28.15,1.0,90.0,87.0
2021,9,17,1.0,32.3,25.5,28.9,1.0,360.0,80.0
2021,9,18,1.4,32.0,24.8,28.4,1.0,350.0,82.0
2021,9,19,4.0,27.2,24.5,25.85,1.0,80.0,92.0
2021,9,20,15.4,29.6,25.0,27.3,1.0,20.0,91.0
2021,9,21,0.6,32.2,25.2,28.7,1.0,130.0,78.0
2021,9,22,0.0,33.6,26.0,29.8,2.0,120.0,70.0
2021,9,23,25.8,33.6,24.2,28.9,1.0,40.0,76.0
2021,9,24,6.6,32.2,24.2,28.2,1.0,360.0,76.0
2021,9,25,0.0,32.4,25.8,29.1,1.0,360.0,77.0
2021,9,26,1.5,32.8,25.7,29.25,1.0,50.0,78.0
2021,9,27,0.8,30.8,25.6,28.2,1.0,200.0,85.0
2021,9,28,-1.0,33.8,26.2,30.0,1.0,140.0,75.0
2021,9,29,22.0,32.3,26.0,29.15,1.0,360.0,80.0
2021,9,30,10.2,29.4,25.4,27.4,1.0,200.0,88.0
2021,10,1,0.0,33.2,25.0,29.1,1.0,250.0,76.0
2021,10,2,2.6,32.0,25.2,28.6,1.0,10.0,86.0
2021,10,3,19.0,30.0,24.2,27.1,1.0,40.0,84.0
2021,10,4,3.8,31.8,24.4,28.1,1.0,360.0,88.0
2021,10,5,5.4,28.4,25.2,26.8,1.0,360.0,90.0
2021,10,6,0.4,30.1,25.3,27.7,1.0,70.0,82.0
2021,10,7,-1.0,31.8,25.2,28.5,1.0,40.0,80.0
2021,10,8,-1.0,31.7,25.6,28.65,1.0,290.0,77.0
2021,10,9,0.4,32.6,25.6,29.1,1.0,290.0,78.0
2021,10,10,0.8,32.8,25.4,29.1,1.0,360.0,78.0
2021,10,11,7.4,31.4,27.2,29.3,1.0,270.0,80.0
2021,10,12,10.1,30.2,25.9,28.05,2.0,140.0,85.0
2021,10,13,1.8,31.7,25.5,28.6,1.0,150.0,82.0
2021,10,14,5.6,29.4,25.0,27.2,1.0,220.0,87.0
2021,10,15,28.8,31.0,25.3,28.15,1.0,360.0,91.0
2021,10,16,1.0,33.2,24.5,28.85,1.0,150.0,78.0
2021,10,17,0.3,33.6,25.8,29.7,2.0,360.0,75.0
2021,10,18,0.0,28.7,23.4,26.05,1.0,120.0,83.0
2021,10,19,0.0,33.0,24.4,28.7,1.0,360.0,74.0
2021,10,20,-1.0,32.6,25.4,29.0,1.0,140.0,74.0
2021,10,21,6.0,32.0,23.5,27.75,1.0,140.0,83.0
2021,10,22,0.0,31.5,24.4,27.95,1.0,80.0,78.0
2021,10,23,5.2,31.6,25.0,28.3,1.0,100.0,81.0
2021,10,24,12.6,28.0,23.6,25.8,1.0,300.0,91.0
2021,10,25,0.2,27.0,23.9,25.45,1.0,360.0,91.0
2021,10,26,6.8,30.6,23.9,27.25,1.0,40.0,88.0
2021,10,27,0.0,33.3,24.2,28.75,1.0,360.0,70.0
2021,10,28,-1.0,29.8,23.8,26.8,1.0,30.0,77.0
2021,10,29,0.0,33.5,23.6,28.55,1.0,360.0,65.0
2021,10,30,0.0,30.2,23.0,26.6,1.0,360.0,78.0
2021,10,31,0.0,32.8,24.2,28.5,1.0,10.0,66.0
2021,11,1,-1.0,32.8,25.1,28.95,1.0,90.0,69.0
2021,11,2,-1.0,32.8,23.0,27.9,1.0,20.0,68.0
2021,11,3,0.0,33.8,23.0,28.4,1.0,30.0,66.0
2021,11,4,0.0,33.4,26.6,30.0,1.0,360.0,63.0
2021,11,5,-1.0,33.1,25.4,29.25,2.0,130.0,69.0
2021,11,6,0.0,34.0,24.6,29.3,1.0,130.0,69.0
2021,11,7,18.6,33.9,25.1,29.5,1.0,120.0,73.0
2021,11,8,4.8,31.2,24.8,28.0,1.0,360.0,83.0
2021,11,9,0.0,32.6,23.8,28.2,1.0,100.0,71.0
2021,11,10,0.0,32.1,23.9,28.0,1.0,360.0,72.0
2021,11,11,0.0,34.0,24.4,29.2,1.0,360.0,67.0
2021,11,12,0.0,32.3,25.6,28.95,1.0,20.0,70.0
2021,11,13,0.0,32.6,24.7,28.65,2.0,110.0,72.0
2021,11,14,0.0,31.6,24.5,28.05,1.0,360.0,76.0
2021,11,15,10.6,30.4,24.6,27.5,1.0,300.0,86.0
2021,11,16,1.8,33.8,25.0,29.4,1.0,30.0,74.0
2021,11,17,0.0,33.6,24.6,29.1,1.0,30.0,76.0
2021,11,18,-1.0,31.5,24.4,27.95,1.0,360.0,74.0
2021,11,19,-1.0,31.7,24.3,28.0,1.0,360.0,76.0
2021,11,20,1.3,32.1,25.6,28.85,1.0,90.0,78.0
2021,11,21,-1.0,31.4,24.8,28.1,1.0,130.0,80.0
2021,11,22,7.6,32.8,24.2,28.5,1.0,140.0,83.0
2021,11,23,0.0,31.4,25.0,28.2,1.0,40.0,74.0
2021,11,24,-1.0,32.3,24.6,28.45,1.0,360.0,74.0
2021,11,25,0.4,30.2,25.0,27.6,1.0,360.0,79.0
